id,date,start_time,away_team,home_team,sl_away_pred,sl_home_pred,gdo_away_pred,gdo_home_pred,gdo_v4_favorite,gdo_v4_confidence,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,underdog_runline_odds,favorite_runline_odds,over_total_line_odds,under_total_line_odds,underdog_moneyline_odds,favorite_moneyline_odds
30773,20260117,14:00,TXARL,UVSU,66,77,69,81,UVSU,89.8,74,86,UVSU,143.5,UVSU,-11.5,-112,-108,-115,-105,525,-750
30774,20260117,14:00,UNC,CAL,80,74,77,71,UNC,66.5,78,84,UNC,150.5,UNC,-6.5,-112,-108,-112,-108,210,-258
30775,20260117,14:00,INST,MURR,73,85,75,85,MURR,85.3,81,85,MURR,165.6,MURR,-12.5,-112,-108,-105,-115,625,-950
30776,20260117,14:00,RICH,STLOU,74,87,66,85,STLOU,98.4,63,88,STLOU,162.5,STLOU,-14.5,100,-120,-108,-112,900,-1600
30777,20260117,14:00,PVAM,JKST,77,76,77,83,JKST,73.6,78,82,JKST,161.5,JKST,-1.5,-125,105,-105,-115,-112,-108
30778,20260117,14:00,NEV,AFA,78,61,77,62,NEV,97.4,81,66,NEV,133.5,NEV,-15.5,-105,-115,-115,-105,950,-1650
30779,20260117,14:00,COC,STON,77,66,74,71,COC,60.5,106,112,COC,141.5,COC,-3.5,-110,-110,-108,-112,142,-170
30780,20260117,14:00,MER,UNCG,77,74,82,77,MER,58.1,102,92,MER,157.5,MER,-7.5,-115,-105,-112,-108,250,-310
30781,20260117,14:00,UCSD,CSUB,84,66,79,69,UCSD,95.1,83,62,UCSD,148.5,UCSD,-8.5,-110,-110,-108,-112,-320,-410
30782,20260117,14:00,LAM,NICH,69,72,74,70,LAM,60.7,90,80,NICH,139.5,NICH,-4.5,-108,-112,-105,-115,205,-250
30783,20260117,14:00,JMU,MRSH,75,80,72,78,MRSH,62.2,72,77,MRSH,149.5,MRSH,-5.5,-115,-105,-115,-105,180,-218
30784,20260117,14:00,MORE,TNTC,68,75,71,69,MORE,60.1,76,70,TNTC,141.5,TNTC,-1.5,-108,-112,-112,-108,105,-125
30785,20260117,14:00,WIU,UALR,63,75,70,77,UALR,87.7,79,86,UALR,135.5,UALR,-10.5,-105,-115,-115,-105,455,-625
30786,20260117,14:00,LA,USA,63,75,63,69,USA,85.8,59,56,USA,127.5,USA,-9.5,-108,-112,-110,-110,370,-485
30787,20260117,14:00,TXSO,ALCN,72,73,76,76,TXSO,67.1,72,71,ALCN,146.5,ALCN,-1.5,-120,100,-105,-115,-108,-112
30788,20260117,14:00,ARIZ,UCF,85,78,86,73,ARIZ,80.7,84,77,ARIZ,166.5,ARIZ,-9.5,-110,-110,-105,-115,370,-485
30789,20260117,14:00,ARK,UGA,83,88,83,86,UGA,50.2,76,90,UGA,182.5,UGA,-2.5,-112,-108,-105,-115,120,-142
30790,20260117,14:00,MICH,ORE,81,72,79,67,MICH,89.0,81,71,MICH,157.5,MICH,-19.5,-108,-112,-110,-110,1500,-3600
30791,20260117,14:00,NEB,NW,78,74,76,66,NEB,68.7,77,58,NEB,148.5,NEB,-5.5,-105,-115,-110,-110,205,-250
30792,20260117,14:30,ARST,TROY,76,82,75,80,TROY,59.6,74,99,TROY,166.5,TROY,-3.5,-110,-110,-105,-112,142,-170
30793,20260117,14:30,SOIN,TNST,68,80,68,77,TNST,68.3,67,73,TNST,150.5,TNST,-8.5,-112,-108,-108,-112,320,-410
30794,20260117,14:30,Linden,UTM,67,76,72,74,UTM,60.8,55,69,UTM,147.5,UTM,-3.5,-115,-105,-112,-108,142,-170
30795,20260117,14:30,USM,TXST,70,76,66,73,TXST,70.3,67,74,TXST,139.5,TXST,-1.5,-105,-115,-115,-105,110,-130
30796,20260117,14:30,HOW,NCCU,75,71,73,72,HOW,59.1,83,69,HOW,141.5,HOW,-4.5,-115,-105,-105,-115,170,-205
30797,20260117,14:30,MORG,DSU,70,76,71,75,DSU,60.1,80,79,DSU,136.5,DSU,-2.5,-105,-115,-105,-115,130,-155
30798,20260117,14:30,ETAM,HCU,66,72,71,70,HCU,54.9,70,81,HCU,139.5,HCU,-2.5,-105,-115,-112,-108,124,-148
30799,20260117,14:30,NORF,SCST,75,69,76,74,NORF,58.4,89,82,NORF,139.5,NORF,-5.5,-108,-112,-112,-108,205,-250
30800,20260117,14:30,COPP,UMES,61,73,64,74,UMES,75.4,67,70,UMES,134.5,UMES,-10.5,-108,-122,-108,-122,400,-535
30801,20260117,14:30,SELA,TXACC,66,72,62,69,TXACC,74.3,56,68,TXACC,129.5,TXACC,-5.5,-118,-102,-110,-110,205,-250
30802,20260117,14:45,SIUE,SEMO,69,75,66,69,SEMO,51.0,68,55,SEMO,140.5,SEMO,-7.5,-105,115,-115,-105,295,-375
30803,20260117,15:00,LT,JVST,62,70,65,69,JVST,73.6,60,64,JVST,127.5,JVST,-4.5,-108,-112,-108,-112,170,-205
30804,20260117,15:00,UNLV,SJSU,75,73,75,67,UNLV,75.0,76,62,UNLV,148.5,UNLV,-5.5,-115,-105,-105,-115,200,-245
30805,20260117,15:00,SOU,GRAM,70,75,76,70,SOU,60.5,71,53,GRAM,153.5,GRAM,-2.5,-105,-115,-108,-112,130,-155
30806,20260117,15:00,UCI,UCD,73,71,78,70,UCI,72.8,72,75,UCI,147.5,UCI,-2.5,-105,-115,-108,-112,124,-148
30807,20260117,15:00,NWST,IW,67,77,72,70,IW,50.1,74,76,IW,141.5,IW,-8.5,-110,-110,-110,-110,330,-435
30808,20260117,15:00,NAU,PRST,67,78,63,73,PRST,81.7,52,63,PRST,141.5,PRST,-11.5,-105,-115,-110,-110,550,-800
30809,20260117,15:00,WOF,FUR,72,78,72,77,FUR,59.4,74,70,FUR,149.5,FUR,-5.5,-115,-105,-112,-108,195,-238
30810,20260117,15:15,MOKC,SDKS,68,81,67,85,SDKS,90.7,62,90,SDKS,151.5,SDKS,-14.5,-105,-115,-110,-110,800,-1350
30811,20260117,15:30,MCNS,TRGV,81,68,75,67,MCNS,87.3,76,79,MCNS,144.5,MCNS,-9.5,-110,-110,-108,-112,410,-575
30812,20260117,16:00,SFA,UNO,78,65,78,70,SFA,75.5,84,79,SFA,146.5,SFA,-6.5,-115,-105,-110,-110,205,-250
30813,20260117,16:00,EWU,IDST,72,82,72,76,IDST,65.3,84,66,IDST,153.5,IDST,-5.5,-108,-112,-1110,-110,195,-238
30814,20260117,16:00,MOST,MTSU,69,73,65,68,MTSU,72.4,87,90,MTSU,137.5,MTSU,-6.5,-105,-115,-115,-105,245,-305
30815,20260117,16:00,PUR,USC,86,74,74,69,PUR,62.4,69,64,PUR,156.5,PUR,-9.5,-115,-105,-115,-105,370,-485
30816,20260117,16:00,SCAR,AUB,72,83,69,83,AUB,92.6,67,71,AUB,153.5,AUB,-11.5,-108,-112,-110,-110,550,-800
30817,20260117,16:00,TAMU,TEX,80,84,81,77,TAMU,63.3,74,70,TEX,165.5,TEX,-4.5,-108,-112,-112,-108,180,-218
30818,20260117,16:00,WAKE,FSU,80,79,75,77,FSU,57.2,69,68,WAKE,167.5,WAKE,-1.5,-115,-105,-112,-108,-102,-118
30819,20260117,16:00,BTHS,USD,,,,,,,67,113,,,,,,,,,,
30820,20260117,16:00,MSU,WASH,76,70,71,64,MSU,74.5,80,63,MSU,143.5,MSU,-3.5,-118,-102,-108,-112,140,-166
30821,20260117,16:00,DUKE,STAN,83,68,76,64,DUKE,96.3,80,50,DUKE,147.5,DUKE,-10.5,-118,-102,-112,-108,425,-575
30822,20260117,16:00,PAC,ORST,71,76,72,70,ORST,53.1,81,64,ORST,139.5,ORST,-1.5,-115,-105,-112,-108,-110,-110
30823,20260117,16:00,COLO,WVU,71,76,68,69,WVU,77.3,61,72,WVU,144.5,WVU,-5.5,-110,-110,-110,-110,200,-245
30824,20260117,16:30,COOK,MVSU,80,61,79,61,COOK,85.2,79,63,COOK,144.5,COOK,-16.5,-110,-110,-110,-110,1000,-1800
30825,20260117,16:30,FAMU,ARPB,74,79,70,73,FAMU,56.0,71,67,ARPB,148.5,ARPB,-2.5,-112,-108,-105,-115,124,-148
30826,20260117,17:00,BELM,SIU,82,72,74,66,BELM,66.5,73,68,BELM,153.5,BELM,-3.5,-105,-115,-108,-112,150,-180
30827,20260117,17:00,STMCA,SC,75,77,74,73,SC,51.2,54,62,SC,156.5,SC,-1.5,-112,-108,-108,-112,102,-122
30828,20260117,17:00,WYO,FRES,78,71,69,70,FRES,59.7,60,63,WYO,144.5,WYO,-3.5,-112,-108,-115,-105,130,-155
30829,20260117,17:00,USCU,HP,69,90,66,83,HP,90.3,69,89,HP,149.5,HP,-16.5,-110,-110,-108,-112,1100,-2100
30830,20260117,17:00,RMU,NKU,76,70,77,81,RMU,51.1,92,89,NKU,154.5,NKU,-6.5,-112,-108,-110,-110,220,-270
30831,20260117,17:00,CAMP,UNCW,66,82,70,76,UNCW,72.5,75,78,UNCW,150.5,UNCW,-5.5,-108,-112,-110,-110,215,-265
30832,20260117,17:00,CIT,VMI,68,75,68,71,VMI,55.2,82,68,VMI,142.5,VMI,-6.5,-112,-108,-105,-115,210,-258
30833,20260117,17:00,BELL,EKY,77,84,74,79,EKY,81.3,69,89,EKY,156.5,EKY,-4.5,-102,-118,-110,-110,180,-218
30834,20260117,17:00,LIU,FAIR,75,70,73,71,LIU,53.1,66,59,LIU,144.5,LIU,-6.5,-110,-110,-105,-115,210,-258
30835,20260117,17:00,LIU,FDU,,,72,67,LIU,70.5,66,59,,,,,,,,,,
30836,20260117,17:00,PEAY,LIPS,71,82,74,77,LIPS,59.8,78,82,LIPS,154.5,LIPS,-1.5,-105,-115,-115,-105,114,-135
30837,20260117,18:00,NEOM,ORAL,78,74,76,67,NEOM,78.0,73,62,ORAL,146.5,ORAL,-1.5,-110,-110,-110,-110,102,-122
30838,20260117,18:00,SJU,NOVA,74,78,75,72,NOVA,56.3,86,79,SJU,149.5,SJU,-2.5,-105,-115,-105,-115,124,-148
30839,20260117,18:00,CASTF,CARIV,72,81,78,83,CARIV,66.7,72,81,CASTF,158.5,CASTF,-2.5,-105,-115,-108,-112,130,-155
30840,20260117,18:00,LBS,CASTN,72,81,75,87,CASTN,73.7,87,80,CASTN,157.5,CASTN,-5.5,-112,-108,-110,-110,195,-238
30841,20260117,18:00,LOU,PITT,78,75,81,67,LOU,97.1,100,59,LOU,152.5,LOU,-7.5,-112,-108,-105,-115,225,-278
30842,20260117,18:00,BYU,TTU,80,82,80,82,TTU,71.5,71,84,TTU,163.5,TTU,-3.5,-115,-105,-110,-110,136,-162
30843,20260117,18:00,UNM,SDSU,72,75,76,74,SDSU,59.9,79,83,SDSU,147.5,SDSU,-4.5,-108,-112,-105,-115,170,-205
30844,20260117,18:30,MISS,MSST,72,80,74,75,MSST,61.4,68,67,MSST,147.5,MSST,-3.5,-105,-115,-110,-110,150,-180
30845,20260117,18:30,ACU,SUU,72,71,75,78,SUU,66.4,52,74,ACU,149.5,ACU,-3.5,-105,-115,-110,-110,150,-180
30846,20260117,19:00,IDHO,WEB,75,80,78,76,IDHO,51.8,75,67,WEB,156.5,WEB,-1.5,-110,-110,-108,-112,-105,-115
30847,20260117,19:00,HAW,CASB,74,76,73,75,CASB,79.0,62,77,HAW,143.5,HAW,-2.5,-110,-110,-115,-105,114,-135
30848,20260117,19:00,MONT,MTSU,74,79,70,68,MTSU,64.0,67,76,MTSU,150.5,MTSU,-5.5,-112,-108,-112,-108,205,-250
30849,20260117,19:00,PORT,LOYMR,69,81,71,72,LOYMR,66.4,71,58,LOYMR,147.5,LOYMR,-8.5,-112,-108,-110,-110,310,-395
30850,20260117,19:00,MONT,MTST,,,74,73,MTST,51.8,67,76,,,,,,,,,,
30851,20260117,19:00,TAR,UTU,73,78,74,80,UTU,65.2,71,75,UTU,152.5,UTU,-1.5,-110,-110,-105,-115,-105,-115
30852,20260117,20:00,GONZ,STTL,87,66,78,65,GONZ,92.5,71,50,GONZ,151.5,GONZ,-13.5,-102,-118,-105,-115,800,-1350
30853,20260117,20:00,KSU,OKST,79,84,79,84,OKST,68.2,83,84,OKST,175.5,OKST,-4.5,-115,-105,-112,-108,164,-198
30854,20260117,20:00,UNCO,SAC,83,71,82,77,UNCO,69.1,89,93,UNCO,164.5,UNCO,-5.5,-105,-115,-105,-115,205,-250
30855,20260118,10:00,PSU,UMD,74,78,69,80,UMD,87.4,73,96,UMD,147.5,UMD,-2.5,-112,-108,-112,-108,124,-148
30856,20260118,10:00,FAU,TEM,79,76,75,74,TEM,52.0,79,73,FAU,151.5,FAU,-2.5,-118,-102,-110,-110,114,-135
30857,20260118,11:00,AMER,ARMY,75,74,73,70,AMER,76.0,78,67,AMER,146.5,AMER,-4.5,-110,-110,-108,-112,185,-225
30858,20260118,12:00,OAKD,UWGB,79,78,76,72,OAKD,67.7,88,63,OAKD,157.5,OAKD,-3.5,-112,-108,-108,-112,142,-170
30859,20260118,12:00,WCHST,USF,75,81,77,79,USF,55.2,86,85,USF,157.5,USF,-6.5,-105,-115,-105,-115,250,-310
30860,20260118,12:00,CHAR,ECU,74,70,73,68,CHAR,58.0,73,70,CHAR,143.5,CHAR,-1.5,-105,-115,-110,-110,114,-135
30861,20260118,12:00,UWM,PFW,75,80,73,79,PFW,72.5,82,100,PFW,149.5,PFW,-3.5,-115,-105,-108,-112,140,-166
30862,20260118,13:00,BLACKBURN,EIU,,,,,,,49,105,,,,,,,,,,
30863,20260118,13:00,TLSA,UAB,76,83,80,79,TLSA,53.5,99,77,UAB,157.5,UAB,-1.5,-102,-118,-112,-108,112,-135
30864,20260118,15:00,UNT,TULN,69,70,70,67,UNT,68.7,71,63,TULN,134.5,TULN,-1.5,-108,-112,-108,-112,110,-130
30865,20260118,16:00,UTSA,MEM,63,80,60,86,MEM,99.6,69,95,MEM,146.5,MEM,-21.5,-112,-108,-112,-108,1700,-4500
30866,20260118,16:30,ASU,HOU,64,84,64,85,HOU,95.8,73,103,HOU,145.5,HOU,-16.5,-108,-112,-108,-112,1200,-2400
30867,20260118,17:00,WSU,SF,71,78,70,77,SF,79.2,80,85,SF,143.5,SF,-5.5,-108,-112,-112,-108,200,-245
30868,20260119,9:00,NEAS,MONM,76,72,72,77,MONM,66.5,68,81,MONM,146.5,MONM,-3.5,-102,-118,-115,-105,154,-185
30869,20260119,10:00,STNH,SFU,71,70,69,68,SFU,57.6,61,63,STNH,141.5,STNH,-2.5,-112,-108,-110,-110,124,-148
30870,20260119,11:00,DREXL,TOWS,65,66,62,66,TOWS,54.4,58,59,TOWS,125.5,TOWS,-6.5,-115,-105,-115,-105,215,-265
30871,20260119,11:00,VRMT,ALBNY,75,79,70,67,VRMT,64.3,68,75,VRMT,144.5,VRMT,-5.5,-108,-112,-105,-115,185,-225
30872,20260119,12:00,COR,BRWN,80,78,78,74,COR,86.0,89,67,COR,164.5,COR,-1.5,-105,-115,-105,-115,114,-135
30873,20260119,12:00,CLMB,YALE,74,86,68,78,YALE,88.7,74,91,YALE,154.5,YALE,-8.5,-105,-115,-108,-112,340,-440
30874,20260119,12:00,FAIR,SIEN,68,74,66,72,SIEN,69.9,77,85,SIEN,143.5,SIEN,-6.5,-112,-108,-105,-115,235,-290
30875,20260119,12:00,MACK,MRST,62,74,65,65,MACK,69.9,68,55,MRST,136.5,MRST,-7.5,-118,-102,-105,-115,250,-310
30876,20260119,12:00,MANH,QPAC,69,82,68,79,QPAC,85.0,92,98,QPAC,153.5,QPAC,-12.5,-110,-110,-110,-110,650,-1000
30877,20260119,12:00,CCTST,MHRT,72,68,66,69,MHRT,51.4,61,79,CCTST,135.5,CCTST,-1.5,-110,-110,-105,-115,105,-125
30878,20260119,12:00,PENN,HARV,71,79,68,69,HARV,51.7,63,64,HARV,148.5,HARV,-4.5,-108,-112,-112,-108,164,-198
30879,20260119,12:00,WAG,FDU,71,69,66,69,FDU,64.2,61,68,FAIR,139.5,FAIR,-1.5,-125,105,-110,-110,-108,-112
30880,20260119,12:00,UNH,MNE,63,69,65,67,MNE,51.9,65,48,MNE,129.5,MNE,-1.5,-115,-105,-105,-115,-105,-115
30881,20260119,12:00,BRY,NJIT,69,66,64,68,NJIT,70.8,55,79,NJIT,132.5,NJIT,-1.5,-125,105,-110,-110,-108,-112
30882,20260119,12:00,MTSTM,NIAG,68,70,67,64,MTSTM,73.0,68,58,MTSTM,132.5,MTSTM,-2.5,-108,-112,-115,-105,120,-142
30883,20260119,12:00,UMBC,BING,78,69,73,67,UMBC,84.4,78,60,UMBC,141.5,UMBC,-5.5,-108,-112,-115,-105,205,-250
30884,20260119,12:00,IONA,STPE,67,73,63,67,STPE,50.5,63,77,STPE,141.5,STPE,-3.5,-110,-110,-105,-115,145,-175
30885,20260119,12:00,SHU,RDER,75,68,78,75,SHU,76.7,105,85,SHU,141.5,SHU,-3.5,-108,-112,-112,-108,145,-175
30886,20260119,13:00,LIU,LMC,72,74,72,69,LIU,65.3,77,83,LIU,146.5,LIU,-1.5,-115,-105,-115,-105,102,-122
30887,20260119,13:00,SJPA,VCU,69,81,72,80,VCU,77.5,72,79,VCU,152.5,VCU,-15.5,-118,-102,-112,-108,950,-1650
30888,20260119,13:00,PVAM,ALCN,76,75,75,79,ALCN,77.4,75,76,PVAM,153.5,PVAM,-2.5,-118,-102,-110,-110,114,-135
30889,20260119,14:00,MRHO,HOW,,,,,,,69,78,,,,,,,,,,
30890,20260119,14:00,MCNS,TXACC,78,66,73,65,MCNS,71.7,69,53,MCNS,141.5,MCNS,-7.5,-115,-105,-108,-112,246,-305
30891,20260119,15:00,GW,GMU,73,78,73,75,GMU,68.5,64,69,GMU,154.5,GMU,-2.5,-108,-112,-110,-110,124,-148
30892,20260119,15:00,AAMU,ALST,71,75,76,78,ALST,85.6,73,69,ALST,148.5,ALST,-1.5,-112,-108,-108,-112,-102,-118
30893,20260119,16:00,PRIN,DART,69,77,69,72,DART,59.7,69,71,DART,145.5,DART,-1.5,-125,105,-110,-110,-105,-115
30894,20260119,16:00,PROV,MARQ,77,79,79,85,MARQ,82.1,104,105,MARQ,165.5,MARQ,-1.5,-115,-105,-115,-105,-102,-118
30895,20260119,16:00,ETAM,IW,65,77,68,72,ETAM,61.6,80,58,IW,141.5,IW,-8.5,-102,-118,-115,-105,340,-440
30896,20260119,16:30,COOK,ARPB,77,75,78,74,COOK,64.4,87,82,COOK,154.5,COOK,-2.5,-108,-112,-110,-110,120,-142
30897,20260119,17:00,ECSU,NORF,,,,,,,61,86,,,,,,,,,,
30898,20260119,17:00,LUMD,LEH,71,76,72,77,LEH,53.9,81,88,LEH,148.5,LEH,-5.5,-112,-108,-105,-115,180,-218
30899,20260119,17:00,UNHV,CHSU,67,65,68,61,UNHV,68.8,62,56,UNHV,129.5,UNHV,-1.5,-118,-102,-112,-108,-102,-118
30900,20260119,17:30,SFA,NICH,67,69,74,69,SFA,89.9,79,62,SFA,143.5,SFA,-3.5,-108,-112,-115,-105,150,-180
30901,20260119,17:30,SELA,TRGV,66,75,64,70,TRGV,71.0,65,68,TRGV,135.5,TRGV,-5.5,-115,-105,-112,-108,170,-205
30902,20260119,18:00,LAM,UNO,75,69,75,72,UNO,53.9,76,89,LAM,146.5,LAM,-1.5,-118,-102,-112,-108,-102,-118
30903,20260119,18:00,NWST,HCU,69,73,73,70,NWST,58.6,80,82,HCU,139.5,HCU,-3.5,-115,-105,-112,-108,136,-162
30904,20260119,18:00,MTST,UNCO,75,81,76,79,UNCO,60.8,73,68,UNCO,155.5,UNCO,-2.5,-108,-112,-105,-115,124,-148
30905,20260119,18:00,MONT,NAU,76,74,77,67,MONT,85.4,98,72,MONT,143.5,MONT,-4.5,-110,-110,-115,-105,160,-192
30906,20260119,18:00,FAMU,MVSU,78,63,71,62,FAMU,91.1,62,48,FAMU,140.5,FAMU,-12.5,-110,-110,-115,-105,575,-850
30907,20260119,18:00,TXSO,JKST,74,75,78,82,JKST,58.1,89,94,JKST,156.5,JKST,-2.5,-118,-102,-110,-110,114,-135
30908,20260119,19:00,NCAT,HAMP,68,74,69,71,HAMP,77.6,61,82,HAMP,142.5,HAMP,-5.5,-105,-115,-115,-105,205,-250
30909,20260120,16:00,TOL,UMASS,79,80,76,81,UMASS,59.2,82,84,UMASS,164.5,UMASS,-1.5,-105,-115,-110,-110,114,-135
30910,20260120,16:30,VUL,MORG,,,,,,,53,128,,,,,,,,,,
30911,20260120,16:30,AKR,BUFF,91,78,85,74,AKR,91.3,82,63,AKR,168.5,AKR,-7.5,-105,-115,-108,-112,270,-340
30912,20260120,16:30,MINN,OSU,69,81,67,75,OSU,74.0,74,82,OSU,144.5,OSU,-8.5,-112,-108,-112,-108,295,-375
30913,20260120,17:00,IND,MICH,74,84,71,83,MICH,91.3,72,86,MICH,163.5,MICH,-15.5,-102,-118,-108,-112,1100,-2100
30914,20260120,17:00,UCF,ISU,73,85,69,83,ISU,96.5,57,87,ISU,156.5,ISU,-13.5,-108,-112,-110,-110,800,-1350
30915,20260120,17:00,LSU,FLA,74,84,69,85,FLA,93.8,61,79,FLA,158.5,FLA,-15.5,-120,100,-110,-110,1000,-1800
30916,20260120,17:00,NCST,CLEM,74,79,71,77,CLEM,79.2,80,76,CLEM,141.5,CLEM,-3.5,-112,-108,-108,-112,130,-155
